"";"palavras";"n";"tot_rel"
"746";"acesso";90;0,000231608365694169
"747";"ajudar";90;0,000231608365694169
"748";"chega";90;0,000231608365694169
"749";"mao";90;0,000231608365694169
"750";"novos";90;0,000231608365694169
"751";"opiniao";90;0,000231608365694169
"752";"pior";90;0,000231608365694169
"753";"processos";90;0,000231608365694169
"754";"simples";90;0,000231608365694169
"755";"aerea";89;0,000229034939408678
"756";"amaral";89;0,000229034939408678
"757";"america";89;0,000229034939408678
"758";"boa";89;0,000229034939408678
"759";"delator";89;0,000229034939408678
"760";"especie";89;0,000229034939408678
"761";"judiciario";89;0,000229034939408678
"762";"ministra";89;0,000229034939408678
"763";"aeroporto";88;0,000226461513123187
"764";"centro";88;0,000226461513123187
"765";"divulgada";88;0,000226461513123187
"766";"minutos";88;0,000226461513123187
"767";"proximos";88;0,000226461513123187
"768";"tentativa";88;0,000226461513123187
"769";"the";88;0,000226461513123187
"770";"arma";87;0,000223888086837697
"771";"armadas";87;0,000223888086837697
"772";"atitude";87;0,000223888086837697
"773";"educacao";87;0,000223888086837697
"774";"inteligencia";87;0,000223888086837697
"775";"levou";87;0,000223888086837697
"776";"operacoes";87;0,000223888086837697
"777";"perdeu";87;0,000223888086837697
"778";"atacar";86;0,000221314660552206
"779";"domingo";86;0,000221314660552206
"780";"entrar";86;0,000221314660552206
"781";"falou";86;0,000221314660552206
"782";"provavelmente";86;0,000221314660552206
"783";"relacoes";86;0,000221314660552206
"784";"santana";86;0,000221314660552206
"785";"agentes";85;0,000218741234266715
"786";"alta";85;0,000218741234266715
"787";"dizem";85;0,000218741234266715
"788";"dolares";85;0,000218741234266715
"789";"economica";85;0,000218741234266715
"790";"fachin";85;0,000218741234266715
"791";"instancia";85;0,000218741234266715
"792";"nomes";85;0,000218741234266715
"793";"ponto";85;0,000218741234266715
"794";"quis";85;0,000218741234266715
"795";"sair";85;0,000218741234266715
"796";"capacidade";84;0,000216167807981224
"797";"feitas";84;0,000216167807981224
"798";"global";84;0,000216167807981224
"799";"medida";84;0,000216167807981224
"800";"realmente";84;0,000216167807981224
"801";"secretaria";84;0,000216167807981224
"802";"unico";84;0,000216167807981224
"803";"vara";84;0,000216167807981224
"804";"violencia";84;0,000216167807981224
"805";"acusacoes";83;0,000213594381695734
"806";"aliados";83;0,000213594381695734
"807";"destruir";83;0,000213594381695734
"808";"emissora";83;0,000213594381695734
"809";"geddel";83;0,000213594381695734
"810";"grave";83;0,000213594381695734
"811";"homens";83;0,000213594381695734
"812";"importante";83;0,000213594381695734
"813";"manda";83;0,000213594381695734
"814";"tomar";83;0,000213594381695734
"815";"usou";83;0,000213594381695734
"816";"afastamento";82;0,000211020955410243
"817";"conforme";82;0,000211020955410243
"818";"cultura";82;0,000211020955410243
"819";"envolvendo";82;0,000211020955410243
"820";"explicou";82;0,000211020955410243
"821";"gomes";82;0,000211020955410243
"822";"inquerito";82;0,000211020955410243
"823";"jamais";82;0,000211020955410243
"824";"mst";82;0,000211020955410243
"825";"policial";82;0,000211020955410243
"826";"publicacao";82;0,000211020955410243
"827";"data";81;0,000208447529124752
"828";"ir";81;0,000208447529124752
"829";"jornalistas";81;0,000208447529124752
"830";"papel";81;0,000208447529124752
"831";"popular";81;0,000208447529124752
"832";"sentenca";81;0,000208447529124752
"833";"suposto";81;0,000208447529124752
"834";"teste";81;0,000208447529124752
"835";"artigo";80;0,000205874102839261
"836";"campanhas";80;0,000205874102839261
"837";"especial";80;0,000205874102839261
"838";"exterior";80;0,000205874102839261
"839";"fazenda";80;0,000205874102839261
"840";"hotel";80;0,000205874102839261
"841";"inclusive";80;0,000205874102839261
"842";"investigado";80;0,000205874102839261
"843";"madrugada";80;0,000205874102839261
"844";"mudar";80;0,000205874102839261
"845";"muitas";80;0,000205874102839261
"846";"perto";80;0,000205874102839261
"847";"referindo";80;0,000205874102839261
"848";"divulgado";79;0,00020330067655377
"849";"imovel";79;0,00020330067655377
"850";"instituicoes";79;0,00020330067655377
"851";"integrantes";79;0,00020330067655377
"852";"leticia";79;0,00020330067655377
"853";"lindbergh";79;0,00020330067655377
"854";"nessa";79;0,00020330067655377
"855";"oposicao";79;0,00020330067655377
"856";"procurador";79;0,00020330067655377
"857";"publicado";79;0,00020330067655377
"858";"trecho";79;0,00020330067655377
"859";"anunciou";78;0,00020072725026828
"860";"bernardo";78;0,00020072725026828
"861";"comentou";78;0,00020072725026828
"862";"contrato";78;0,00020072725026828
"863";"deixa";78;0,00020072725026828
"864";"fotos";78;0,00020072725026828
"865";"governador";78;0,00020072725026828
"866";"idade";78;0,00020072725026828
"867";"monica";78;0,00020072725026828
"868";"mostrou";78;0,00020072725026828
"869";"partidos";78;0,00020072725026828
"870";"perder";78;0,00020072725026828
"871";"sede";78;0,00020072725026828
"872";"tentando";78;0,00020072725026828
"873";"troca";78;0,00020072725026828
"874";"unica";78;0,00020072725026828
"875";"universidade";78;0,00020072725026828
"876";"apesar";77;0,000198153823982789
"877";"cidadaos";77;0,000198153823982789
"878";"dessas";77;0,000198153823982789
"879";"edson";77;0,000198153823982789
"880";"gastos";77;0,000198153823982789
"881";"pinheiro";77;0,000198153823982789
"882";"porto";77;0,000198153823982789
"883";"aumento";76;0,000195580397697298
"884";"bndes";76;0,000195580397697298
"885";"campo";76;0,000195580397697298
"886";"celular";76;0,000195580397697298
"887";"embora";76;0,000195580397697298
"888";"friboi";76;0,000195580397697298
"889";"iria";76;0,000195580397697298
"890";"lucia";76;0,000195580397697298
"891";"sucesso";76;0,000195580397697298
"892";"afastada";75;0,000193006971411807
"893";"atualmente";75;0,000193006971411807
"894";"defende";75;0,000193006971411807
"895";"demissao";75;0,000193006971411807
"896";"exercicio";75;0,000193006971411807
"897";"fundo";75;0,000193006971411807
"898";"leis";75;0,000193006971411807
"899";"orgao";75;0,000193006971411807
"900";"patricia";75;0,000193006971411807
"901";"postou";75;0,000193006971411807
"902";"preciso";75;0,000193006971411807
"903";"pressao";75;0,000193006971411807
"904";"sofreu";75;0,000193006971411807
"905";"estrategia";74;0,000190433545126317
"906";"fase";74;0,000190433545126317
"907";"fizeram";74;0,000190433545126317
"908";"lideres";74;0,000190433545126317
"909";"maia";74;0,000190433545126317
"910";"manifestantes";74;0,000190433545126317
"911";"medicos";74;0,000190433545126317
"912";"parar";74;0,000190433545126317
"913";"setembro";74;0,000190433545126317
"914";"totalmente";74;0,000190433545126317
"915";"aeronave";73;0,000187860118840826
"916";"audio";73;0,000187860118840826
"917";"boca";73;0,000187860118840826
"918";"chamada";73;0,000187860118840826
"919";"dificil";73;0,000187860118840826
"920";"executivo";73;0,000187860118840826
"921";"fhc";73;0,000187860118840826
"922";"gravacao";73;0,000187860118840826
"923";"ladrao";73;0,000187860118840826
"924";"membros";73;0,000187860118840826
"925";"seguidores";73;0,000187860118840826
"926";"show";73;0,000187860118840826
"927";"tais";73;0,000187860118840826
"928";"tomou";73;0,000187860118840826
"929";"turma";73;0,000187860118840826
"930";"vergonha";73;0,000187860118840826
"931";"voo";73;0,000187860118840826
"932";"abreu";72;0,000185286692555335
"933";"corrupto";72;0,000185286692555335
"934";"economia";72;0,000185286692555335
"935";"fabio";72;0,000185286692555335
"936";"fatima";72;0,000185286692555335
"937";"fatos";72;0,000185286692555335
"938";"governos";72;0,000185286692555335
"939";"guaruja";72;0,000185286692555335
"940";"juizes";72;0,000185286692555335
"941";"mensagens";72;0,000185286692555335
"942";"oliveira";72;0,000185286692555335
"943";"paz";72;0,000185286692555335
"944";"resultado";72;0,000185286692555335
"945";"rj";72;0,000185286692555335
"946";"romero";72;0,000185286692555335
"947";"russo";72;0,000185286692555335
"948";"s";72;0,000185286692555335
"949";"santa";72;0,000185286692555335
"950";"tempos";72;0,000185286692555335
"951";"ana";71;0,000182713266269844
"952";"assessor";71;0,000182713266269844
"953";"atos";71;0,000182713266269844
"954";"certo";71;0,000182713266269844
"955";"condicoes";71;0,000182713266269844
"956";"conflito";71;0,000182713266269844
"957";"denuncias";71;0,000182713266269844
"958";"entender";71;0,000182713266269844
"959";"estadao";71;0,000182713266269844
"960";"evento";71;0,000182713266269844
"961";"forte";71;0,000182713266269844
"962";"gabinete";71;0,000182713266269844
"963";"investigadores";71;0,000182713266269844
"964";"marina";71;0,000182713266269844
"965";"pagamentos";71;0,000182713266269844
"966";"pagina";71;0,000182713266269844
"967";"trata";71;0,000182713266269844
"968";"venezuela";71;0,000182713266269844
"969";"voltar";71;0,000182713266269844
"970";"azevedo";70;0,000180139839984354
"971";"contrario";70;0,000180139839984354
"972";"dez";70;0,000180139839984354
"973";"doacoes";70;0,000180139839984354
"974";"falando";70;0,000180139839984354
"975";"frase";70;0,000180139839984354
"976";"lima";70;0,000180139839984354
"977";"longo";70;0,000180139839984354
"978";"obra";70;0,000180139839984354
"979";"peninsula";70;0,000180139839984354
"980";"pergunta";70;0,000180139839984354
"981";"planeta";70;0,000180139839984354
"982";"pobre";70;0,000180139839984354
"983";"procuradores";70;0,000180139839984354
"984";"razao";70;0,000180139839984354
"985";"resolveu";70;0,000180139839984354
"986";"santo";70;0,000180139839984354
"987";"urgente";70;0,000180139839984354
"988";"afastado";69;0,000177566413698863
"989";"aponta";69;0,000177566413698863
"990";"ar";69;0,000177566413698863
"991";"comprar";69;0,000177566413698863
"992";"internauta";69;0,000177566413698863
"993";"milhares";69;0,000177566413698863
"994";"moura";69;0,000177566413698863
"995";"movimentos";69;0,000177566413698863
"996";"nivel";69;0,000177566413698863
"997";"predio";69;0,000177566413698863
"998";"radio";69;0,000177566413698863
"999";"responsabilidade";69;0,000177566413698863
"1000";"siria";69;0,000177566413698863
"1001";"voltou";69;0,000177566413698863
"1002";"artista";68;0,000174992987413372
"1003";"condenacao";68;0,000174992987413372
"1004";"continuou";68;0,000174992987413372
"1005";"maranhao";68;0,000174992987413372
"1006";"principalmente";68;0,000174992987413372
"1007";"pyongyang";68;0,000174992987413372
"1008";"relatorio";68;0,000174992987413372
"1009";"serra";68;0,000174992987413372
"1010";"territorio";68;0,000174992987413372
"1011";"zika";68;0,000174992987413372
"1012";"alega";67;0,000172419561127881
"1013";"americana";67;0,000172419561127881
"1014";"capaz";67;0,000172419561127881
"1015";"considerado";67;0,000172419561127881
"1016";"criminoso";67;0,000172419561127881
"1017";"detalhes";67;0,000172419561127881
"1018";"eleicao";67;0,000172419561127881
"1019";"eleito";67;0,000172419561127881
"1020";"especialistas";67;0,000172419561127881
"1021";"federais";67;0,000172419561127881
"1022";"livre";67;0,000172419561127881
"1023";"mar";67;0,000172419561127881
"1024";"minuto";67;0,000172419561127881
"1025";"moca";67;0,000172419561127881
"1026";"mp";67;0,000172419561127881
"1027";"necessario";67;0,000172419561127881
"1028";"novembro";67;0,000172419561127881
"1029";"pec";67;0,000172419561127881
"1030";"poucos";67;0,000172419561127881
"1031";"praticamente";67;0,000172419561127881
"1032";"quais";67;0,000172419561127881
"1033";"senhora";67;0,000172419561127881
"1034";"ta";67;0,000172419561127881
"1035";"whatsapp";67;0,000172419561127881
"1036";"cantora";66;0,000169846134842391
"1037";"cassacao";66;0,000169846134842391
"1038";"explica";66;0,000169846134842391
"1039";"fara";66;0,000169846134842391
"1040";"fazia";66;0,000169846134842391
"1041";"ocorrido";66;0,000169846134842391
"1042";"oficiais";66;0,000169846134842391
"1043";"participacao";66;0,000169846134842391
"1044";"posso";66;0,000169846134842391
"1045";"presente";66;0,000169846134842391
"1046";"pretende";66;0,000169846134842391
"1047";"professor";66;0,000169846134842391
"1048";"simplesmente";66;0,000169846134842391
"1049";"superior";66;0,000169846134842391
"1050";"voz";66;0,000169846134842391
"1051";"acontece";65;0,0001672727085569
"1052";"autoridade";65;0,0001672727085569
"1053";"cardoso";65;0,0001672727085569
"1054";"carmen";65;0,0001672727085569
"1055";"confianca";65;0,0001672727085569
"1056";"dado";65;0,0001672727085569
"1057";"devera";65;0,0001672727085569
"1058";"direcao";65;0,0001672727085569
"1059";"etica";65;0,0001672727085569
"1060";"faca";65;0,0001672727085569
"1061";"nomeacao";65;0,0001672727085569
"1062";"prender";65;0,0001672727085569
"1063";"presenca";65;0,0001672727085569
"1064";"quadro";65;0,0001672727085569
"1065";"resolver";65;0,0001672727085569
"1066";"sabado";65;0,0001672727085569
"1067";"saida";65;0,0001672727085569
"1068";"vitimas";65;0,0001672727085569
"1069";"vitoria";65;0,0001672727085569
"1070";"amanha";64;0,000164699282271409
"1071";"americanos";64;0,000164699282271409
"1072";"apresentadora";64;0,000164699282271409
"1073";"arte";64;0,000164699282271409
"1074";"bandido";64;0,000164699282271409
"1075";"carne";64;0,000164699282271409
"1076";"diversas";64;0,000164699282271409
"1077";"encontrar";64;0,000164699282271409
"1078";"ficaram";64;0,000164699282271409
"1079";"grupos";64;0,000164699282271409
"1080";"impostos";64;0,000164699282271409
"1081";"interino";64;0,000164699282271409
"1082";"italia";64;0,000164699282271409
"1083";"participar";64;0,000164699282271409
"1084";"patrimonio";64;0,000164699282271409
"1085";"pedidos";64;0,000164699282271409
"1086";"prazo";64;0,000164699282271409
"1087";"publicas";64;0,000164699282271409
"1088";"putin";64;0,000164699282271409
"1089";"tornar";64;0,000164699282271409
"1090";"tucano";64;0,000164699282271409
"1091";"uol";64;0,000164699282271409
"1092";"viu";64;0,000164699282271409
"1093";"vive";64;0,000164699282271409
"1094";"cima";63;0,000162125855985918
"1095";"coletiva";63;0,000162125855985918
"1096";"gestao";63;0,000162125855985918
"1097";"investigados";63;0,000162125855985918
"1098";"morrer";63;0,000162125855985918
"1099";"secretario";63;0,000162125855985918
"1100";"significa";63;0,000162125855985918
"1101";"tecnologia";63;0,000162125855985918
"1102";"usa";63;0,000162125855985918
"1103";"amor";62;0,000159552429700427
"1104";"caiado";62;0,000159552429700427
"1105";"chapa";62;0,000159552429700427
